,year,regional_schlüssel,Aus15,Aus16,Aus17,Aus18,Aus19,Aus20,Aus21,Aus22,Aus23,Aus24,Aus25,Aus26,Aus27,Aus28,Aus29,Aus30,Aus31,Aus32,Aus33,Aus34,Aus35,Aus36,Aus37,Aus38,Aus39,Aus40,Aus41,Aus42,Aus43,Aus44,Aus45,Aus46,Aus47,Aus48,Aus49,Aus50,Ausuknwn,Deu15,Deu16,Deu17,Deu18,Deu19,Deu20,Deu21,Deu22,Deu23,Deu24,Deu25,Deu26,Deu27,Deu28,Deu29,Deu30,Deu31,Deu32,Deu33,Deu34,Deu35,Deu36,Deu37,Deu38,Deu39,Deu40,Deu41,Deu42,Deu43,Deu44,Deu45,Deu46,Deu47,Deu48,Deu49,Deu50,Deuuknwn,Austotal,Deutotal,Deu15_20,Aus15_20,Deu21_25,Aus21_25,Deu26_30,Aus26_30,Deu31_35,Aus31_35,Deu36_40,Aus36_40,Deu41_45,Aus41_45,Deu46_50,Aus46_50
5358,2013,5358024,0,0,0,0,0,0,0,1,4,2,3,2,5,3,1,7,3,2,4,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,5,6,7,3,4,6,16,9,15,11,14,16,12,8,13,2,0,0,3,0,0,4,1,0,0,0,11,9,5,5,0,50,198,0,13,10,25,18,57,21,63,1,5,0,5,0,30
5359,2013,5358028,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,1,1,3,2,4,6,6,12,7,6,5,7,5,3,3,1,0,1,2,0,0,0,0,0,0,0,4,4,3,1,0,10,90,0,3,2,11,4,37,1,23,0,4,0,0,3,12
5360,2013,5358032,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,0,1,4,2,4,9,3,5,5,7,8,3,5,0,0,2,0,0,0,0,0,0,0,0,8,4,2,2,0,4,81,1,4,1,8,0,23,1,28,0,2,0,0,1,16
5361,2013,5358036,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,1,3,0,2,7,3,4,7,8,3,4,5,3,4,3,0,0,2,1,0,0,0,0,0,0,0,3,5,1,0,0,11,75,0,6,4,13,4,25,2,19,0,3,0,0,1,9
5362,2013,5358040,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,4,2,5,2,5,12,2,2,1,2,5,1,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,5,63,0,1,1,11,3,26,1,12,0,1,0,0,0,12
5363,2013,5358044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,2,1,1,3,5,4,0,5,2,7,6,6,3,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,57,0,3,0,6,0,17,0,24,0,5,0,0,1,2
5364,2013,5358048,0,0,0,0,1,1,0,0,1,1,0,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,4,2,0,8,1,8,4,4,6,5,10,3,8,1,3,8,0,1,0,0,0,0,0,0,0,0,0,5,1,4,0,0,15,88,2,6,2,19,4,29,3,23,0,1,0,0,4,10
5365,2013,5358052,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,2,4,2,3,4,4,7,3,5,2,9,1,5,6,1,1,0,1,0,0,0,0,0,0,0,3,3,0,3,0,8,73,1,3,2,12,1,23,2,23,0,3,1,0,1,9
5366,2013,5358056,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,0,3,2,0,1,3,9,3,1,2,4,4,0,0,0,2,0,0,0,0,0,0,0,3,3,1,0,0,6,49,1,3,1,8,4,15,0,14,0,2,0,0,0,7
5367,2013,5358060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,2,5,1,2,4,4,5,6,8,1,4,1,1,0,1,0,0,0,0,0,0,0,1,2,3,1,0,1,60,0,4,0,6,0,16,1,24,0,3,0,0,0,7
5368,2013,5362004,0,2,0,0,0,1,0,2,1,1,2,1,1,1,0,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3,0,1,0,3,6,6,10,10,7,10,11,12,13,11,13,9,6,0,0,3,4,0,0,0,0,0,0,0,7,5,5,0,0,23,157,3,6,6,25,6,50,4,52,1,7,0,0,3,17
5369,2013,5362008,0,1,0,0,3,5,2,6,5,9,6,12,5,10,14,11,11,6,10,7,4,1,1,2,0,1,0,0,0,0,0,0,4,7,7,4,0,0,0,2,4,6,7,14,16,11,16,23,17,23,12,18,28,29,32,16,25,9,4,2,0,3,0,0,0,0,0,0,0,17,12,9,8,0,154,363,9,19,28,80,52,98,38,111,5,9,0,0,22,46
5370,2013,5362012,0,1,1,2,3,3,1,2,4,6,8,8,3,1,6,5,5,2,4,1,6,2,1,1,2,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,1,1,4,2,6,9,13,8,13,8,14,19,17,17,20,20,16,16,3,1,8,3,1,0,1,0,0,0,0,15,15,14,8,0,86,274,10,7,21,38,23,71,18,89,6,16,0,1,8,52
5371,2013,5362016,0,0,0,0,1,1,1,2,3,3,2,2,2,2,1,3,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,3,6,7,8,6,9,7,9,14,7,15,14,6,4,6,9,1,0,0,1,0,0,0,0,0,0,0,8,7,2,3,0,31,155,2,6,11,36,10,52,5,39,1,2,0,0,2,20
5372,2013,5362020,0,0,0,0,2,1,1,1,2,3,3,2,5,5,0,2,1,4,0,3,3,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,110,0,0,0,3,6,3,7,5,5,12,22,10,16,21,17,31,17,19,19,17,2,1,7,6,1,0,0,0,0,0,0,14,10,15,5,0,44,401,3,119,10,32,14,86,11,103,1,17,0,0,5,44
5373,2013,5362024,0,0,0,0,1,1,0,2,9,4,9,0,5,5,8,2,7,10,10,12,3,0,0,1,2,0,0,0,0,0,0,0,3,6,4,2,0,0,0,0,3,2,6,8,2,7,9,10,14,17,23,21,28,27,22,28,22,20,3,3,8,5,1,0,2,0,0,0,0,18,10,13,9,0,106,341,2,11,24,36,20,103,42,119,3,20,0,2,15,50
5374,2013,5362028,0,0,0,0,0,0,3,3,4,3,6,8,2,5,9,9,9,6,7,7,12,3,0,1,0,1,0,0,0,0,0,0,4,5,3,2,0,0,1,2,2,0,2,1,14,9,10,13,17,22,24,27,31,28,33,38,24,35,8,1,13,4,0,0,0,0,0,0,0,25,15,16,17,0,112,432,0,7,19,47,33,121,41,158,5,26,0,0,14,73
5375,2013,5362032,0,0,0,2,4,3,4,4,3,4,6,2,4,11,8,11,6,9,7,6,7,0,0,1,1,0,0,0,0,0,0,0,6,1,2,2,0,0,2,6,1,2,3,8,10,14,19,21,19,25,22,27,37,32,23,29,28,22,2,1,11,3,1,1,0,0,0,0,0,21,16,12,14,0,114,432,9,14,21,72,36,130,35,134,2,18,0,1,11,63
5376,2013,5362036,0,0,0,0,1,0,0,0,2,2,3,0,5,1,2,1,2,6,2,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,0,5,1,5,4,5,3,11,5,10,19,24,28,31,23,31,30,31,1,2,5,2,1,1,0,0,0,0,0,23,15,10,11,0,36,339,1,8,7,28,9,86,13,146,1,11,0,1,5,59
5377,2013,5362040,110,0,1,0,0,1,2,4,5,5,3,5,8,4,4,6,8,7,1,9,2,1,0,2,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,1,6,1,4,5,8,17,4,8,11,12,14,19,18,11,22,16,4,6,0,0,2,2,0,0,0,0,0,0,0,5,7,4,3,0,199,210,112,12,19,42,27,74,27,59,4,4,0,0,10,19
5378,2013,5366004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,2,0,2,7,3,2,7,1,4,5,9,8,3,9,1,0,3,0,1,0,0,0,0,0,0,4,3,1,7,0,9,88,1,3,1,14,3,17,3,34,0,5,0,0,1,15
5379,2013,5366008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,7,1,3,4,4,0,5,3,5,3,1,2,0,1,0,0,0,0,0,0,0,1,1,1,2,0,3,51,0,0,1,7,1,19,0,16,1,4,0,0,0,5
5380,2013,5366012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,1,3,2,4,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,29,1,1,0,2,0,10,0,15,1,0,0,0,0,1
5381,2013,5366016,1,0,0,1,1,3,0,2,2,2,6,3,3,6,6,1,5,4,6,3,1,1,0,0,2,0,0,0,0,0,0,0,5,3,4,0,0,0,1,3,3,9,9,13,13,15,16,18,18,21,25,40,29,27,31,26,21,17,5,1,6,4,0,0,0,0,0,0,0,20,10,14,4,0,71,419,6,25,12,75,19,133,19,122,3,16,0,0,12,48
5382,2013,5366020,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,1,1,2,1,8,3,1,5,3,3,1,0,0,2,2,0,0,0,0,0,0,0,2,5,0,0,0,4,47,0,6,0,2,3,15,1,13,0,4,0,0,0,7
5383,2013,5366024,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,3,4,3,4,3,1,5,9,6,4,11,5,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,70,0,3,4,16,1,24,0,25,0,1,0,0,0,1
5384,2013,5366028,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,2,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,6,6,5,3,14,10,7,11,14,9,6,18,13,10,5,0,0,1,2,0,0,0,0,0,0,0,8,6,2,6,0,15,173,1,11,3,34,4,51,7,52,0,3,0,0,0,22
5385,2013,5366032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,5,2,2,2,6,2,4,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,34,0,0,1,4,0,11,0,15,0,2,0,0,1,2
5386,2013,5366036,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3,1,1,1,2,5,5,5,4,4,5,4,6,6,8,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,12,71,1,3,3,8,2,23,4,29,1,1,0,0,1,7
5387,2013,5366040,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,4,3,7,4,4,3,11,9,13,8,4,8,0,0,2,1,0,0,1,0,0,0,0,3,3,0,4,0,16,102,1,4,6,13,5,29,4,42,0,3,0,1,0,10
5388,2013,5366044,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,2,3,4,7,4,9,10,12,2,9,10,16,15,4,11,3,2,1,4,5,0,0,0,0,0,0,0,3,6,4,5,0,10,155,0,6,1,27,4,43,3,49,0,12,0,0,2,18
5389,2013,5370004,0,0,0,0,1,0,0,0,0,1,2,0,3,2,5,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,2,2,2,4,3,5,7,11,4,17,13,10,20,22,27,31,28,19,17,18,0,3,5,6,0,0,0,0,0,0,0,20,12,6,9,0,37,323,1,13,3,44,15,92,11,113,1,14,0,0,6,47
5390,2013,5370008,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5,0,2,0,2,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,3,3,1,3,4,4,5,3,5,7,5,7,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,24,65,1,2,0,9,8,19,11,28,2,1,0,0,2,6
5391,2013,5370012,0,0,0,0,1,0,0,2,1,1,1,2,2,3,3,4,7,3,2,2,3,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,1,1,4,3,5,1,6,7,3,5,8,11,10,12,16,24,9,18,17,3,7,0,0,1,1,0,0,0,0,0,0,0,4,5,3,2,0,42,187,1,15,5,29,14,73,17,54,1,2,0,0,4,14
5392,2013,5370016,0,0,0,0,2,2,1,2,0,0,1,2,3,2,3,0,2,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,0,2,6,4,7,7,11,17,13,16,22,21,22,19,27,19,14,18,11,1,0,1,3,0,0,0,0,0,0,0,12,7,6,3,0,36,290,4,13,4,55,10,100,12,89,0,5,0,0,6,28
5393,2013,5370020,0,0,0,0,1,0,2,1,4,2,5,10,7,3,2,1,5,5,3,2,5,0,0,0,3,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,4,3,12,8,9,19,14,9,12,25,12,13,17,16,18,17,13,8,3,0,1,2,1,1,0,0,0,0,0,12,7,5,7,0,66,270,1,21,14,59,23,79,20,72,3,7,0,1,5,31
5394,2013,5370024,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,2,1,1,1,5,3,3,3,5,4,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,40,0,0,0,5,7,19,3,14,0,0,0,0,7,2
5395,2013,5370028,0,0,0,0,0,1,0,3,3,2,2,1,2,3,1,1,2,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,0,3,2,8,5,5,6,8,7,5,8,8,14,12,9,8,5,7,1,1,2,2,0,0,0,0,0,0,0,8,4,3,2,0,36,146,1,8,10,32,8,42,12,41,1,6,0,0,4,17
5396,2013,5370032,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,4,2,3,5,1,4,3,2,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,38,0,1,2,9,3,16,1,10,0,1,0,0,1,1
5397,2013,5370036,0,0,0,0,1,0,0,0,1,1,1,0,1,2,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,2,3,4,2,11,6,3,15,13,8,10,5,6,9,3,0,2,1,0,1,0,0,0,0,0,0,2,3,1,3,0,14,118,1,5,3,22,6,45,3,33,0,4,0,0,1,9
5398,2013,5370040,0,0,0,0,0,2,0,1,4,0,1,0,0,0,1,0,1,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,3,3,4,5,7,9,5,7,8,21,11,13,6,9,11,2,0,5,1,0,0,0,0,0,0,0,7,5,3,4,0,17,158,2,9,6,22,1,50,3,50,4,8,0,0,1,19
5399,2013,5374004,0,1,0,0,1,0,1,7,2,3,3,1,2,5,3,2,3,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,2,3,5,4,8,5,3,7,4,10,10,10,6,9,6,2,2,0,2,2,0,0,0,0,0,0,0,6,2,3,2,0,45,115,2,4,16,25,13,34,8,33,1,6,0,0,5,13
5400,2013,5374008,0,0,0,0,0,0,0,1,1,0,1,1,2,0,3,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,1,2,5,7,5,7,5,8,8,13,11,10,7,7,5,1,0,6,1,1,0,0,0,0,0,0,3,5,4,1,0,17,128,0,5,3,20,7,41,5,40,0,9,0,0,2,13
5401,2013,5374012,0,0,0,0,0,0,2,3,1,2,3,3,1,9,3,3,2,8,7,4,5,0,0,0,0,0,0,0,0,0,0,2,5,5,3,2,0,0,0,1,3,4,7,5,12,21,22,18,26,17,34,23,29,25,25,14,20,17,2,0,8,5,1,0,0,0,0,0,0,14,7,8,7,0,73,375,0,15,11,78,19,129,26,101,0,16,0,0,17,36
5402,2013,5374016,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,3,4,2,1,2,3,6,9,11,9,5,10,5,2,2,6,0,0,2,1,0,0,0,0,0,0,0,2,3,2,1,0,11,95,0,7,1,12,3,40,4,25,1,3,0,0,2,8
5403,2013,5374020,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,5,4,7,5,11,8,13,8,13,10,14,7,9,8,0,0,0,2,0,0,0,0,0,0,0,6,3,1,3,0,15,143,1,4,1,23,7,53,5,48,1,2,0,0,0,13
5404,2013,5374024,0,0,0,0,1,2,0,1,1,1,2,0,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,2,8,7,5,3,6,9,7,7,9,9,1,6,1,1,0,1,1,0,0,0,0,0,0,8,1,1,1,0,17,102,3,4,5,21,3,30,5,32,0,4,0,0,1,11
5405,2013,5374028,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,4,5,4,3,5,0,2,3,7,2,5,3,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,6,54,1,1,2,12,1,14,1,20,0,3,0,0,1,4
5406,2013,5374032,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,2,1,5,9,9,6,10,12,15,9,14,8,10,5,6,0,0,1,0,0,0,1,0,0,0,0,7,5,1,3,0,10,147,0,8,0,26,7,52,3,43,0,1,0,1,0,16
5407,2013,5374036,0,0,0,0,1,0,1,0,1,1,0,1,0,3,6,7,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,1,1,3,3,1,3,3,9,9,9,8,13,11,10,10,6,9,3,1,0,3,2,0,0,0,0,0,0,0,7,2,7,1,0,33,137,1,7,3,19,17,50,8,38,0,6,0,0,4,17
5408,2013,5374040,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,7,5,7,5,12,12,11,9,9,8,5,7,7,2,0,1,1,0,0,0,1,0,0,0,4,6,3,0,0,15,132,0,0,2,29,5,49,6,36,1,4,0,1,1,13
5409,2013,5374044,0,0,0,0,1,0,1,0,2,0,1,3,0,0,2,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,2,3,5,5,7,5,7,13,7,15,13,11,10,12,8,7,7,4,0,0,0,2,0,1,0,0,0,0,0,5,1,2,2,0,18,158,1,14,4,37,6,56,5,38,0,2,0,1,2,10
5410,2013,5374048,0,0,0,0,0,0,0,2,1,0,1,4,1,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6,1,3,4,4,11,11,10,14,20,11,13,10,8,11,1,0,2,0,1,0,0,0,0,0,0,5,12,4,6,0,17,170,0,2,4,18,8,66,4,53,0,4,0,0,1,27
5411,2013,5374052,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,5,2,3,3,4,6,10,11,15,13,10,13,19,9,8,6,1,0,0,1,0,0,0,0,0,0,0,5,4,6,2,0,16,159,0,8,2,18,6,59,4,55,2,2,0,0,2,17
5412,2013,5378004,0,0,0,1,1,4,3,3,4,3,7,10,7,9,9,9,15,6,12,9,10,2,0,4,3,0,0,0,0,0,0,0,12,6,6,6,0,1,1,3,2,8,8,7,19,14,17,19,28,34,29,30,45,62,59,51,38,52,7,4,12,9,3,1,1,0,0,0,0,28,33,27,26,0,161,678,6,23,20,76,44,166,52,262,9,35,0,2,30,114
5413,2013,5378008,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,1,0,2,3,2,4,5,2,2,3,5,8,8,11,8,5,7,12,12,1,0,3,2,0,0,0,0,0,0,0,4,8,6,4,0,24,128,0,6,1,15,7,35,10,44,0,6,0,0,6,22
5414,2013,5378012,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,0,3,5,8,5,8,15,10,10,6,13,12,5,0,1,0,1,0,0,0,0,0,0,0,7,2,3,3,0,8,129,0,3,1,17,4,46,3,46,0,2,0,0,0,15
5415,2013,5378016,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,2,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,1,1,2,4,2,4,7,6,6,11,14,6,23,15,22,9,1,0,5,0,0,0,1,0,0,0,0,9,11,9,6,0,21,177,0,3,1,13,6,44,10,75,0,6,0,1,4,35
5416,2013,5378020,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,2,3,4,4,10,4,6,5,3,12,7,5,1,2,4,1,1,0,0,0,0,0,0,4,3,1,6,0,8,92,0,1,2,8,2,28,1,32,1,9,0,0,2,14
5417,2013,5378024,0,0,0,0,0,1,0,0,2,0,3,0,2,1,2,2,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2,0,1,5,4,5,11,12,12,11,19,13,10,12,15,9,3,0,8,0,0,0,0,0,0,0,0,11,9,3,3,0,25,179,1,3,5,15,7,65,9,59,0,11,0,0,3,26
5418,2013,5378028,0,0,0,0,0,0,0,1,2,1,1,2,3,3,1,1,5,1,2,2,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,2,1,1,2,3,5,8,2,8,12,12,10,19,13,16,14,15,1,1,3,2,3,0,0,0,0,0,0,8,8,4,8,0,34,183,0,5,5,19,10,44,14,77,2,10,0,0,3,28
5419,2013,5378032,0,0,0,1,0,0,0,1,2,0,1,2,1,0,0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,2,1,1,0,5,7,8,11,10,18,21,15,14,18,21,8,15,3,0,6,3,0,0,0,0,0,0,0,12,6,6,4,0,22,216,1,4,4,21,4,75,6,76,2,12,0,0,5,28
5420,2013,5382004,0,0,0,0,0,0,1,0,1,1,2,1,1,2,2,0,3,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,2,1,6,6,2,4,10,7,11,9,14,9,15,13,18,1,0,3,3,0,0,0,0,0,0,0,6,6,8,6,0,27,162,0,2,5,17,6,41,12,69,1,7,0,0,3,26
5421,2013,5382008,0,0,1,0,0,1,0,0,0,5,1,2,1,1,2,4,2,1,4,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3,2,0,0,0,0,1,0,2,1,3,1,2,2,3,1,6,11,10,14,4,8,7,10,4,0,2,3,1,2,0,0,0,0,0,7,5,3,4,0,37,117,2,3,6,9,10,31,10,43,2,10,1,2,6,19
5422,2013,5382012,0,0,0,0,0,3,1,2,3,2,3,4,2,0,3,9,8,5,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,0,1,0,1,3,3,1,3,5,8,11,10,16,14,25,24,19,25,35,27,27,16,2,1,7,3,0,1,0,0,0,0,0,22,17,10,5,0,63,342,3,9,11,37,18,98,21,130,1,13,0,1,9,54
5423,2013,5382016,0,0,0,0,0,0,1,1,2,2,1,3,0,1,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,2,5,3,6,5,4,4,9,8,14,8,5,5,4,9,0,0,1,0,0,0,0,0,0,0,0,8,0,4,3,0,21,114,0,7,7,21,9,39,4,31,0,1,0,0,1,15
5424,2013,5382020,0,0,0,0,1,0,4,1,0,4,1,3,0,3,1,0,4,3,7,4,3,0,0,1,2,0,0,0,0,0,0,0,3,3,1,0,0,1,0,2,3,4,4,8,15,8,13,14,14,24,22,29,19,36,22,24,27,21,6,2,3,5,2,0,0,1,0,0,0,17,11,16,8,0,49,381,1,14,10,58,7,108,21,130,3,18,0,1,7,52
5425,2013,5382024,0,0,0,0,2,1,1,1,1,1,4,1,2,2,2,1,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,3,2,2,5,3,7,3,7,6,12,11,16,17,16,22,17,11,27,13,3,5,8,7,0,0,0,0,0,0,0,17,14,9,4,0,36,268,3,13,8,26,8,72,12,90,0,23,0,0,5,44
5426,2013,5382028,0,0,1,0,0,0,0,0,2,2,1,1,4,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,3,3,6,5,7,6,11,9,17,24,17,14,15,15,10,2,2,6,1,1,1,0,0,0,0,0,11,15,3,7,0,23,214,1,3,5,24,8,67,4,71,1,12,0,1,4,36
5427,2013,5382032,0,0,0,1,1,1,0,4,1,5,4,5,1,6,2,2,1,4,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,4,2,3,4,4,6,7,4,7,8,11,8,7,7,14,12,11,1,1,1,1,0,1,0,0,0,0,0,7,6,1,2,0,48,142,3,8,14,24,16,38,12,51,1,4,0,1,2,16
5428,2013,5382036,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,3,2,1,5,2,2,4,7,9,7,6,2,6,1,0,0,0,0,0,0,0,0,0,0,2,3,7,1,0,3,80,0,4,0,12,3,20,0,30,0,1,0,0,0,13
